month,SO2,NO2,CO,OZONE,PM10,PM25,id,city,population,popdense,area,other_frac,car_frac,pt_frac,Car,PT,Other,Temp,RH,Pressure,Wind,Precip
11,NA,13.8759929078,NA,0.01337605,21.6666666667,NA,Maubeuge11,Maubeuge,129931.0,986.254457217,131.74186342,0.25,0.7,0.05,90951.7,6496.55,32482.75,42.5109368635,NA,1006.73198887,8.68947946232,129.6
12,NA,16.2916609472,NA,0.0116201129032,27.6206896552,NA,Maubeuge12,Maubeuge,129931.0,986.254457217,131.74186342,0.25,0.7,0.05,90951.7,6496.55,32482.75,30.4758143767,NA,1013.81060606,7.40554308635,36.7
1,1.99553293752,NA,NA,NA,32.6666666667,NA,Metz1,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1.41270851004,NA,NA,NA,25.3703703704,NA,Metz2,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,2.44326608506,NA,NA,NA,26.4193548387,NA,Metz3,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3.34292425132,NA,NA,NA,27.3,NA,Metz4,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,1.62103816794,NA,NA,NA,18.2258064516,NA,Metz5,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,0.81433418151,NA,NA,NA,19.0,NA,Metz6,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,0.883396946565,NA,NA,NA,22.4193548387,NA,Metz7,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,0.356847777279,NA,NA,NA,12.9666666667,NA,Metz8,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,0.813375373382,NA,NA,NA,15.4666666667,NA,Metz9,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,0.760229007634,NA,NA,NA,18.935483871,NA,Metz10,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2.08323546682,NA,NA,NA,13.4333333333,NA,Metz11,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2.21459000246,NA,NA,NA,21.4193548387,NA,Metz12,Metz,389700.0,552.799976475,704.95661466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,NA,NA,0.016212483871,NA,NA,Montpellier1,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,40.4012,NA,1013.50306748,8.77838144,76.7
2,NA,NA,NA,0.0261226538462,NA,NA,Montpellier2,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,43.9956241234,NA,1006.75,9.48637540533,121.6
3,NA,NA,NA,0.0328615322581,NA,NA,Montpellier3,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,48.7445378151,NA,1017.24186747,8.67284002881,54.2
4,NA,NA,NA,0.0348579333333,NA,NA,Montpellier4,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,56.2663225806,NA,1017.28287462,6.29402851097,13.1
5,NA,NA,NA,0.0382290483871,NA,NA,Montpellier5,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,61.3871821756,NA,1013.5505137,9.65143310092,57.6
6,NA,NA,NA,0.0414651833333,NA,NA,Montpellier6,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,69.5479012346,NA,1013.12003231,8.51583238409,19.0
7,NA,NA,NA,0.0412207903226,NA,NA,Montpellier7,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,77.2930175913,NA,1016.12544571,7.14854393505,2.6
8,NA,NA,NA,0.0388126774194,NA,NA,Montpellier8,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,74.259339498,NA,1015.3894081,7.93174025892,17.9
9,NA,NA,NA,0.0312230862069,NA,NA,Montpellier9,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,66.0261538462,NA,1015.21866883,7.17033287749,81.3
10,NA,NA,NA,0.0262668225806,NA,NA,Montpellier10,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,57.76016,NA,1013.22222222,9.10361364114,136.4
11,NA,NA,NA,0.0196234333333,NA,NA,Montpellier11,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,50.616725,NA,1008.9123839,8.06985176,30.5
12,NA,NA,NA,0.0165256290323,NA,NA,Montpellier12,Montpellier,569956.0,976.781031562,583.50436954,0.28,0.64,0.08,364771.84,45596.48,159587.68,43.7975778547,NA,1012.03067485,9.06564825836,84.1
1,NA,21.9815425532,0.30240878997,NA,NA,NA,Mulhouse1,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,NA,23.4381458967,0.25998128509,NA,NA,NA,Mulhouse2,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,NA,18.2013383665,0.171798844908,NA,NA,NA,Mulhouse3,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,NA,14.8788475177,0.105560407569,NA,NA,NA,Mulhouse4,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,NA,10.939104324,0.0973939991548,NA,NA,NA,Mulhouse5,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,NA,11.5953368794,0.180232896652,NA,NA,NA,Mulhouse6,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,NA,9.77448524365,0.178898436399,NA,NA,NA,Mulhouse7,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,NA,8.46815374056,0.175996619242,NA,NA,NA,Mulhouse8,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,NA,12.6324284666,0.208703508508,NA,NA,NA,Mulhouse9,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,NA,17.8032579787,0.320552190449,NA,NA,NA,Mulhouse10,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,NA,16.148459281,0.322361090197,NA,NA,NA,Mulhouse11,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,NA,24.1497248716,0.505226088181,NA,NA,NA,Mulhouse12,Mulhouse,284739.0,1452.68669458,196.00854132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NA,24.1944406314,0.434230173264,NA,NA,NA,Nancy1,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,31.0293870403,NA,1015.71610619,5.00930978246,30.3
2,NA,21.3472074468,0.345508421709,NA,NA,NA,Nancy2,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,37.2376326531,NA,1005.90082474,6.84985413878,42.5
3,NA,19.4413006177,0.320524017467,NA,NA,NA,Nancy3,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,44.1822574257,NA,1017.74890656,7.34686669841,27.8
4,NA,19.5718275076,0.234352256186,NA,NA,NA,Nancy4,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,52.0401244813,NA,1018.55333333,5.7926432,19.8
5,NA,16.620212766,0.234117481335,NA,NA,NA,Nancy5,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,53.7565905097,NA,1014.98978389,5.41948067606,67.7
6,NA,15.6841945289,0.177748243782,NA,NA,NA,Nancy6,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,65.2199590164,NA,1014.83688525,5.43996370492,88.1
7,NA,17.0162319835,0.132018594168,NA,NA,NA,Nancy7,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,71.2566473988,NA,1017.01528046,4.72177088247,48.1
8,NA,12.6675875086,0.181971303805,NA,NA,NA,Nancy8,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,65.0554018692,NA,1014.99943925,5.5717357757,112.4
9,NA,17.1696099291,0.263901018923,NA,NA,NA,Nancy9,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,57.0498181818,NA,1016.40910931,4.50421107071,64.1
10,NA,19.4727179135,0.317368643471,NA,NA,NA,Nancy10,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,49.7473427992,NA,1014.47805383,5.23338505477,29.0
11,NA,18.1818262411,0.295851528384,NA,NA,NA,Nancy11,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,43.5162303665,NA,1007.73059034,6.14090605236,69.4
12,NA,24.425,0.476517819411,NA,NA,NA,Nancy12,Nancy,434479.0,613.363951458,708.35431226,0.37,0.51,0.12,221584.29,52137.48,160757.23,30.989322314,NA,1012.48756303,5.32001697851,134.9
1,NA,21.734751773,0.63056768559,NA,35.6666666667,NA,Nantes1,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,37.2603759398,NA,1015.19266771,5.89485313283,50.2
2,NA,NA,NA,NA,NA,NA,Nantes2,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,40.8693193717,NA,1004.12818004,8.11731300524,74.5
3,NA,NA,NA,NA,NA,NA,Nantes3,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,45.7912087912,NA,1016.89704142,7.77844546032,68.4
4,NA,NA,NA,NA,NA,NA,Nantes4,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,53.1251125402,NA,1018.72,6.64218253376,19.7
5,NA,NA,NA,NA,NA,NA,Nantes5,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,55.7984318456,NA,1017.0817292,6.41584440048,34.2
6,NA,NA,NA,NA,NA,NA,Nantes6,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,64.2631620553,NA,1015.73965785,5.37952494624,51.6
7,NA,NA,NA,NA,NA,NA,Nantes7,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,67.324386921,NA,1018.06413902,5.09900481744,26.7
8,NA,NA,NA,NA,NA,NA,Nantes8,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,64.1880147059,NA,1017.55945946,5.7934054902,25.2
9,NA,NA,NA,NA,NA,NA,Nantes9,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,59.9021204188,NA,1016.67892235,4.75757384293,44.7
10,NA,NA,NA,NA,NA,NA,Nantes10,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,54.6746697039,NA,1013.14304734,6.29179828702,116.0
11,NA,NA,NA,NA,NA,NA,Nantes11,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,46.5460813704,NA,1007.99648094,6.93455554604,154.9
12,NA,NA,NA,NA,NA,NA,Nantes12,Nantes,897713.0,1037.54555083,865.22755486,0.32,0.52,0.16,466810.76,143634.08,287268.16,36.9345475638,NA,1012.89952904,6.5450130116,100.4
1,NA,23.0811391844,NA,0.0137872741935,26.1290322581,27.4516129032,Nice1,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,44.8233480176,NA,1010.9170068,8.23320425257,77.3
2,NA,18.1868920973,NA,0.0225446607143,23.1785714286,17.1428571429,Nice2,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,46.9745797599,NA,1005.2638009,8.8071289331,125.5
3,NA,16.4304255319,NA,0.0297419,28.5652173913,21.5,Nice3,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,51.7232432432,NA,1015.95067751,8.53771887087,34.9
4,NA,16.9836056231,NA,0.0371763269231,27.2592592593,19.2,Nice4,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,57.697890563,NA,1016.65306705,7.06395463918,12.8
5,NA,14.2638469458,NA,0.0326663709677,30.0,17.8709677419,Nice5,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,61.7867699837,NA,1011.80307692,6.2653165938,82.2
6,NA,10.1281560284,NA,0.0397702166667,25.6956521739,17.8214285714,Nice6,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,70.0953102337,NA,1012.31796322,7.17372507333,36.6
7,NA,13.4511667811,NA,0.0416263225806,34.6333333333,20.0,Nice7,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,78.8055384615,NA,1014.55350757,5.84277843982,0.6
8,NA,13.5138002364,NA,0.0319473333333,32.8888888889,17.2777777778,Nice8,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,74.3267230769,NA,1013.4680764,6.62460672,51.2
9,NA,14.470412234,NA,0.0322887916667,24.1818181818,15.55,Nice9,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,69.194665687,NA,1013.40712291,6.76133773862,11.7
10,NA,13.1631560284,NA,0.0231145833333,27.5666666667,20.7333333333,Nice10,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,61.8178370584,NA,1012.65104603,9.63623292862,147.4
11,NA,15.6679787234,NA,0.0143494,22.0,18.92,Nice11,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,53.11721673,NA,1007.22025496,8.25142355015,209.0
12,NA,17.3194063143,NA,0.0111431451613,23.8064516129,22.4838709677,Nice12,Nice,1004914.0,1149.82301516,873.97276516,0.41,0.48,0.11,482358.72,110540.54,412014.74,45.819227968,NA,1010.8150289,8.63345280699,134.7
1,0.0654395469096,13.0775223061,NA,0.0165449516129,16.3548387097,18.2580645161,Nimes1,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,38.8132921175,NA,1013.14064915,5.64614916847,61.2
2,0.275872410033,14.9695288754,NA,0.0241815892857,22.4761904762,17.4642857143,Nimes2,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,43.3333220911,NA,1006.50994941,6.0409826914,82.5
3,0.195875400148,9.74677419355,NA,0.0327322258065,27.4615384615,12.0588235294,Nimes3,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,48.3375975039,NA,1016.90280811,7.36566766927,84.9
4,0.178928665438,10.2822340426,NA,0.0393072321429,24.9,14.1333333333,Nimes4,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,57.2241747573,NA,1017.10970874,5.57705939159,56.7
5,0.149039645408,5.83152024708,NA,0.0392547903226,17.7,15.8695652174,Nimes5,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,61.8096054889,NA,1013.21732419,7.28889986964,85.9
6,0.244643327191,6.07315602837,NA,0.0457514,20.8333333333,16.5,Nimes6,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,69.805815832,NA,1012.82116317,6.66872152504,42.8
7,0.213725778039,6.26499656829,NA,0.0470476935484,24.4516129032,18.4516129032,Nimes7,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,78.4132471729,NA,1015.76995153,6.6753161357,6.3
8,0.1368956743,5.80998627316,NA,0.0417239354839,18.7096774194,12.8709677419,Nimes8,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,75.198848,NA,1015.03312,6.5552505088,15.8
9,0.186374045802,8.34521276596,NA,0.0347277666667,17.2333333333,10.2692307692,Nimes9,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,66.376453202,NA,1014.97947455,5.79609040394,12.3
10,0.128281211524,9.05761839396,NA,0.0259811129032,21.064516129,13.935483871,Nimes10,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,57.9057142857,NA,1012.93873016,6.79418361905,97.6
11,0.133918575064,12.3092553191,NA,0.01711175,17.3,12.6666666667,Nimes11,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,49.0481456954,NA,1008.65049669,5.09582161589,71.7
12,0.144745547074,12.6053019904,NA,0.0156620322581,22.5806451613,16.5483870968,Nimes12,Nimes,259348.0,866.072503492,299.45298916,NA,NA,NA,NA,NA,NA,42.0681318681,NA,1011.93799058,6.58861058713,84.1
1,NA,NA,NA,NA,NA,NA,Orleans1,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,32.440945122,NA,1015.53328767,6.91811470732,27.8
2,NA,NA,NA,NA,NA,NA,Orleans2,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,37.7142635659,NA,1005.45987654,9.34164968131,47.7
3,NA,NA,NA,NA,NA,NA,Orleans3,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,43.9690433361,NA,1017.86153846,9.45869683074,48.1
4,NA,NA,NA,NA,NA,NA,Orleans4,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,50.9884899329,NA,1018.60016779,8.15566236516,19.1
5,NA,NA,NA,NA,NA,NA,Orleans5,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,55.2888235294,NA,1016.75882353,7.90935632353,15.4
6,NA,NA,NA,NA,NA,NA,Orleans6,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,63.3658350515,NA,1015.81538462,6.65053794639,61.7
7,NA,NA,NA,NA,NA,NA,Orleans7,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,68.6521262458,NA,1017.41877608,5.95002320266,89.4
8,NA,NA,NA,NA,NA,NA,Orleans8,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,64.7726682135,NA,1016.47152589,7.08314866151,52.5
9,NA,NA,NA,NA,NA,NA,Orleans9,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,59.0556701031,NA,1016.33521924,6.28561705567,64.8
10,NA,NA,NA,NA,NA,NA,Orleans10,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,51.3020467186,NA,1014.01708333,7.23329026919,54.3
11,NA,NA,NA,NA,NA,NA,Orleans11,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,42.9553663793,NA,1008.12109039,8.01482766775,73.2
12,NA,NA,NA,NA,NA,NA,Orleans12,Orleans,423123.0,358.36727361,1180.69654,NA,NA,NA,NA,NA,NA,33.3910607621,NA,1014.30823864,8.43418362925,69.3
1,NA,30.1920384351,NA,NA,48.1612903226,NA,Paris1,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,33.1925165077,NA,1015.59849727,6.27707272995,29.3
2,NA,28.9686360182,NA,NA,44.64,NA,Paris2,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,38.6249102773,NA,1004.99179331,8.48218208157,48.0
3,NA,28.7635552505,NA,NA,40.2222222222,NA,Paris3,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,45.3127737226,NA,1017.66957708,8.66847567568,36.7
4,NA,28.4016134752,NA,NA,36.9333333333,NA,Paris4,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,52.3870117647,NA,1019.15155367,7.33124973176,28.1
5,NA,25.3548387097,NA,NA,33.5862068966,NA,Paris5,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,55.4849888641,NA,1016.47842262,7.77478276466,42.6
6,NA,28.1459397163,NA,NA,30.6206896552,NA,Paris6,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,65.4533231474,NA,1015.97195467,6.45729095187,74.6
7,NA,27.4230102443,NA,NA,27.1481481481,NA,Paris7,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,70.5011428571,NA,1017.23544828,5.50555298462,73.0
8,NA,20.1934969115,NA,NA,22.0666666667,NA,Paris8,Paris,12341418.0,1861.08446896,6631.3046,0.35,0.46,0.19,5677052.28,2344869.42,4319496.3,64.9441059603,NA,1016.01025641,6.3056796468,99.2
