CBSA Name,month,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,TEMP,PRESS,RH,DP,WIND,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010
"Berlin, NH-VT",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0399802903226,37.7741935484,NA,NA,13620,Micropolitan Statistical Area,39361.0,2458.3,16.0,116.3
"Blacksburg-Christiansburg-Radford, VA",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0340005806452,31.7096774194,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0364926428571,33.6785714286,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0416352258065,39.3225806452,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0484347333333,46.3333333333,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0456613548387,43.4193548387,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0400099333333,37.5333333333,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0396169032258,37.9677419355,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0386745483871,37.5806451613,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317806,32.1,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0344684516129,33.3870967742,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0337623666667,32.8333333333,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Blacksburg-Christiansburg-Radford, VA",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0258768387097,25.9677419355,NA,NA,13980,Metropolitan Statistical Area,162958.0,1072.5,151.9,1228.1
"Bloomington-Normal, IL",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0245241935484,25.4193548387,NA,NA,14060,Metropolitan Statistical Area,169572.0,1183.4,143.3,3046.9
"Bloomington-Normal, IL",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02965625,31.7857142857,NA,NA,14060,Metropolitan Statistical Area,169572.0,1183.4,143.3,3046.9
"Bloomington-Normal, IL",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0305035806452,33.1935483871,NA,NA,14060,Metropolitan Statistical Area,169572.0,1183.4,143.3,3046.9
"Bloomington-Normal, IL",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343819,39.0666666667,NA,NA,14060,Metropolitan Statistical Area,169572.0,1183.4,143.3,3046.9
"Bloomington-Normal, IL",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0376075806452,45.5806451613,NA,NA,14060,Metropolitan Statistical Area,169572.0,1183.4,143.3,3046.9
"Bloomington-Normal, IL",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0363749666667,41.8666666667,NA,NA,14060,Metropolitan Statistical Area,169572.0,1183.4,143.3,3046.9
"Chambersburg, PA",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0322594545455,30.1363636364,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0380138181818,35.5454545455,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0417090322581,39.0967741935,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0459597666667,43.6333333333,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0436733870968,43.2258064516,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0399969333333,39.5666666667,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036927483871,35.8064516129,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0363616129032,35.8064516129,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317681,31.2333333333,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285953870968,27.7096774194,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0276078333333,26.2,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Chambersburg, PA",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0219308,22.4,NA,NA,16540,Micropolitan Statistical Area,149618.0,772.2,193.7,922.0
"Cleveland, MS",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032,27.0,NA,NA,17380,Micropolitan Statistical Area,34145.0,876.6,39.0,563.4
"Cleveland, MS",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0331276451613,35.9032258065,NA,NA,17380,Micropolitan Statistical Area,34145.0,876.6,39.0,563.4
"Cleveland, MS",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0372754666667,40.1333333333,NA,NA,17380,Micropolitan Statistical Area,34145.0,876.6,39.0,563.4
"Cleveland, MS",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0339287741935,38.935483871,NA,NA,17380,Micropolitan Statistical Area,34145.0,876.6,39.0,563.4
"Cleveland, MS",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0250376,28.7666666667,NA,NA,17380,Micropolitan Statistical Area,34145.0,876.6,39.0,563.4
"Cleveland, MS",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278387096774,32.4516129032,NA,NA,17380,Micropolitan Statistical Area,34145.0,876.6,39.0,563.4
"Cleveland, MS",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0261456785714,31.25,NA,NA,17380,Micropolitan Statistical Area,34145.0,876.6,39.0,563.4
"Cleveland, MS",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0237166333333,29.1,NA,NA,17380,Micropolitan Statistical Area,34145.0,876.6,39.0,563.4
"Cleveland, MS",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0247513548387,30.2903225806,NA,NA,17380,Micropolitan Statistical Area,34145.0,876.6,39.0,563.4
"Columbia, MO",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0315,27.0,NA,NA,17860,Metropolitan Statistical Area,172786.0,1149.3,150.3,1630.5
"Columbia, MO",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0392819333333,42.5,NA,NA,17860,Metropolitan Statistical Area,172786.0,1149.3,150.3,1630.5
"Columbia, MO",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0343750645161,41.2258064516,NA,NA,17860,Metropolitan Statistical Area,172786.0,1149.3,150.3,1630.5
"Columbia, MO",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0283833,35.3333333333,NA,NA,17860,Metropolitan Statistical Area,172786.0,1149.3,150.3,1630.5
"Columbia, MO",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0260819032258,33.7741935484,NA,NA,17860,Metropolitan Statistical Area,172786.0,1149.3,150.3,1630.5
"Columbia, MO",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0251276129032,34.1935483871,NA,NA,17860,Metropolitan Statistical Area,172786.0,1149.3,150.3,1630.5
"Columbia, MO",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243876333333,32.9666666667,NA,NA,17860,Metropolitan Statistical Area,172786.0,1149.3,150.3,1630.5
"Columbia, MO",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0215631612903,27.7741935484,NA,NA,17860,Metropolitan Statistical Area,172786.0,1149.3,150.3,1630.5
"DuBois, PA",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024895,25.2,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"DuBois, PA",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342583333333,31.6666666667,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"DuBois, PA",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0413782307692,41.6923076923,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"DuBois, PA",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0376990344828,38.9655172414,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"DuBois, PA",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0308208333333,33.9,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"DuBois, PA",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324650645161,36.4516129032,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"DuBois, PA",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280913225806,31.2903225806,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"DuBois, PA",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024275,28.4666666667,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"DuBois, PA",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0243911935484,25.1935483871,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"DuBois, PA",11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266736,26.0,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"DuBois, PA",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221528709677,22.8387096774,NA,NA,20180,Micropolitan Statistical Area,81642.0,1144.7,71.3,609.7
"Durant, OK",1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281653225806,30.2258064516,NA,NA,20460,Micropolitan Statistical Area,42416.0,904.5,46.9,579.6
"Durant, OK",2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02832,30.8214285714,NA,NA,20460,Micropolitan Statistical Area,42416.0,904.5,46.9,579.6
"Durant, OK",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357392580645,38.3870967742,NA,NA,20460,Micropolitan Statistical Area,42416.0,904.5,46.9,579.6
"Durant, OK",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0378305333333,40.3,NA,NA,20460,Micropolitan Statistical Area,42416.0,904.5,46.9,579.6
"Durant, OK",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358091290323,40.6129032258,NA,NA,20460,Micropolitan Statistical Area,42416.0,904.5,46.9,579.6
"Durant, OK",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0277981666667,33.3666666667,NA,NA,20460,Micropolitan Statistical Area,42416.0,904.5,46.9,579.6
"Durant, OK",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0345470645161,41.2903225806,NA,NA,20460,Micropolitan Statistical Area,42416.0,904.5,46.9,579.6
"Durant, OK",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0339341612903,41.1612903226,NA,NA,20460,Micropolitan Statistical Area,42416.0,904.5,46.9,579.6
"Durant, OK",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0291491333333,35.6333333333,NA,NA,20460,Micropolitan Statistical Area,42416.0,904.5,46.9,579.6
"Durant, OK",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0331238387097,39.2258064516,NA,NA,20460,Micropolitan Statistical Area,42416.0,904.5,46.9,579.6
"Effingham, IL",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0345,30.0,NA,NA,20820,Micropolitan Statistical Area,34242.0,478.8,71.5,203.3
"Effingham, IL",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0370870333333,39.8,NA,NA,20820,Micropolitan Statistical Area,34242.0,478.8,71.5,203.3
"Effingham, IL",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0347178064516,40.2903225806,NA,NA,20820,Micropolitan Statistical Area,34242.0,478.8,71.5,203.3
"Effingham, IL",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0328763333333,39.6333333333,NA,NA,20820,Micropolitan Statistical Area,34242.0,478.8,71.5,203.3
"Effingham, IL",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026821516129,34.5806451613,NA,NA,20820,Micropolitan Statistical Area,34242.0,478.8,71.5,203.3
"Effingham, IL",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0267702258065,34.4838709677,NA,NA,20820,Micropolitan Statistical Area,34242.0,478.8,71.5,203.3
"Effingham, IL",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0241956,33.8,NA,NA,20820,Micropolitan Statistical Area,34242.0,478.8,71.5,203.3
"Effingham, IL",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0219143225806,26.0967741935,NA,NA,20820,Micropolitan Statistical Area,34242.0,478.8,71.5,203.3
"Espanola, NM",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0336247333333,37.7,NA,NA,21580,Micropolitan Statistical Area,40246.0,5860.8,6.9,176.6
"Espanola, NM",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0366659333333,38.3666666667,NA,NA,21580,Micropolitan Statistical Area,40246.0,5860.8,6.9,176.6
"Espanola, NM",11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0372486666667,36.2666666667,NA,NA,21580,Micropolitan Statistical Area,40246.0,5860.8,6.9,176.6
"Espanola, NM",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0317418064516,32.5483870968,NA,NA,21580,Micropolitan Statistical Area,40246.0,5860.8,6.9,176.6
"Fallon, NV",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0485,42.0,NA,NA,21980,Micropolitan Statistical Area,24877.0,4930.5,5.0,861.7
"Fallon, NV",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0399014333333,44.8666666667,NA,NA,21980,Micropolitan Statistical Area,24877.0,4930.5,5.0,861.7
"Fallon, NV",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0424206774194,47.2903225806,NA,NA,21980,Micropolitan Statistical Area,24877.0,4930.5,5.0,861.7
"Fallon, NV",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0423878666667,46.1333333333,NA,NA,21980,Micropolitan Statistical Area,24877.0,4930.5,5.0,861.7
"Fallon, NV",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0399972580645,43.8387096774,NA,NA,21980,Micropolitan Statistical Area,24877.0,4930.5,5.0,861.7
"Fallon, NV",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0397056129032,44.3225806452,NA,NA,21980,Micropolitan Statistical Area,24877.0,4930.5,5.0,861.7
"Fallon, NV",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0319448333333,38.3,NA,NA,21980,Micropolitan Statistical Area,24877.0,4930.5,5.0,861.7
"Fallon, NV",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022723516129,33.8709677419,NA,NA,21980,Micropolitan Statistical Area,24877.0,4930.5,5.0,861.7
"Fernley, NV",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0485,42.0,NA,NA,22280,Micropolitan Statistical Area,51980.0,2001.2,26.0,670.9
"Fernley, NV",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0417111666667,45.6,NA,NA,22280,Micropolitan Statistical Area,51980.0,2001.2,26.0,670.9
"Fernley, NV",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0437490333333,48.0666666667,NA,NA,22280,Micropolitan Statistical Area,51980.0,2001.2,26.0,670.9
"Fernley, NV",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0432085666667,47.6,NA,NA,22280,Micropolitan Statistical Area,51980.0,2001.2,26.0,670.9
"Fernley, NV",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0414354516129,44.935483871,NA,NA,22280,Micropolitan Statistical Area,51980.0,2001.2,26.0,670.9
"Fernley, NV",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042366516129,46.4193548387,NA,NA,22280,Micropolitan Statistical Area,51980.0,2001.2,26.0,670.9
"Fernley, NV",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0346306333333,39.7333333333,NA,NA,22280,Micropolitan Statistical Area,51980.0,2001.2,26.0,670.9
"Fernley, NV",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0300359354839,36.3548387097,NA,NA,22280,Micropolitan Statistical Area,51980.0,2001.2,26.0,670.9
"Fond du Lac, WI",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0408517407407,40.1481481481,NA,NA,22540,Metropolitan Statistical Area,101633.0,719.6,141.2,1658.6
"Fond du Lac, WI",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0390940322581,41.2580645161,NA,NA,22540,Metropolitan Statistical Area,101633.0,719.6,141.2,1658.6
"Fond du Lac, WI",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0401806,44.0333333333,NA,NA,22540,Metropolitan Statistical Area,101633.0,719.6,141.2,1658.6
"Fond du Lac, WI",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0307687419355,33.3548387097,NA,NA,22540,Metropolitan Statistical Area,101633.0,719.6,141.2,1658.6
"Fond du Lac, WI",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031672,34.2580645161,NA,NA,22540,Metropolitan Statistical Area,101633.0,719.6,141.2,1658.6
"Fond du Lac, WI",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0309333333333,35.7,NA,NA,22540,Metropolitan Statistical Area,101633.0,719.6,141.2,1658.6
"Fond du Lac, WI",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0231098125,24.6875,NA,NA,22540,Metropolitan Statistical Area,101633.0,719.6,141.2,1658.6
"Gaffney, SC",3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03972325,41.2,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0
"Gaffney, SC",4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0426301333333,46.3333333333,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0
"Gaffney, SC",5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0361861935484,43.2903225806,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0
"Gaffney, SC",6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294254333333,37.6,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0
"Gaffney, SC",7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0274125806452,34.1935483871,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0
"Gaffney, SC",8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027134,34.9677419355,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0
"Gaffney, SC",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0206694333333,27.7333333333,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0
"Gaffney, SC",10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027478516129,31.7096774194,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0
"Gaffney, SC",11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272610333333,30.5,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0
"Gaffney, SC",12.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0197827096774,22.6129032258,NA,NA,23500,Micropolitan Statistical Area,55342.0,392.7,140.9,331.0
"Harrison, AR",9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0322722,32.4666666667,NA,NA,25460,Micropolitan Statistical Area,45233.0,1411.1,32.1,219.5
